imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,banner_url,season_count
tt0115819,14168,movie,Cannibal! The Musical,1993,"Comedy,Horror,Musical",95,"Trey Parker,Dian Bachar,Stephen Blackpool",6.9,13215,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/14168/backgrounds/624a000746ab8.jpg,MOVIE
tt0116264,89343,movie,Face of Evil,1996,"Drama,Thriller",87,"Perry King,Don Harvey,David Jensen",5.9,560,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/89343/backgrounds/6692d04d60945.jpg,MOVIE
tt0116518,159268,movie,Her Desperate Choice,1996,Drama,92,"Kyle Secor,Nigel Bennett,Alex Carter",6.0,261,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/159268/backgrounds/6681a2be9f6db.jpg,MOVIE
tt0116561,117437,movie,Hostile Advances: The Kerry Ellison Story,1996,Drama,90,"Victor Garber,Réal Andrews,Sean McCann",5.7,252,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/117437/backgrounds/66b15d1f2bf6f.jpg,MOVIE
tt0116583,520,movie,The Hunchback of Notre Dame,1996,"Animation,Drama,Family",91,"Jason Alexander,Corey Burton,Corey Burton",7.0,174510,G,https://artworks.thetvdb.com/banners/v4/movie/520/backgrounds/622d94e4a9755.jpg,MOVIE
tt0117123,89079,movie,My Son Is Innocent,1996,Drama,105,"Nick Stahl,Matt McCoy,Carmen Argenziano",6.0,336,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/89079/backgrounds/669e60e846568.jpg,MOVIE
tt0117442,41000,movie,Rasputin,1996,"Biography,Drama,History",135,"Alan Rickman,Ian McKellen,David Warner",6.9,4030,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/41000/backgrounds/6719a96df2afd.jpg,MOVIE
tt0117882,81156,movie,Terror in the Family,1996,"Drama,Romance",86,"Dan Lauria,Andrew Kavovit,Adam Hendershott",5.7,781,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/81156/backgrounds/66b01ace0c34f.jpg,MOVIE
tt0117901,73928,movie,The Thorn Birds: The Missing Years,1996,"Drama,Romance",178,"Richard Chamberlain,Paul Bertram,Michael Caton",6.2,1072,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/73928/backgrounds/5f45095206bd7.jpg,MOVIE
tt0117998,1254,movie,Twister,1996,"Action,Adventure,Thriller",113,"Bill Paxton,Cary Elwes,Philip Seymour Hoffman",6.5,237231,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/1254/backgrounds/66a10a48aa897.jpg,MOVIE
tt0118041,153547,movie,Unforgivable,1996,Drama,95,"John Ritter,Kevin Dunn,Aaron Leigh",6.4,518,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/153547/backgrounds/66b01ec8e37c3.jpg,MOVIE
tt0118125,40679,movie,The Watermelon Woman,1996,"Comedy,Drama,Romance",85,"Brian Freeman,Ira Jeffries",7.1,3968,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/40679/backgrounds/65e6ba30b273a.jpg,MOVIE
tt0118254,72116,series,Ally McBeal,1997,"Comedy,Drama,Fantasy",45,"Greg Germann,Peter MacNicol,Gil Bellows",6.9,36999,TV-14,https://artworks.thetvdb.com/banners/v4/series/72116/backgrounds/64d81feaa7b97.jpg,5
tt0118298,77996,series,Daria,1997,"Animation,Comedy,Drama",30,"Julian Rebolledo,John Lynn,John Lynn",8.1,27732,TV-14,https://artworks.thetvdb.com/banners/series/77996/backgrounds/5fed8cc3d73f4.jpg,5
tt0118300,72584,series,Dawson's Creek,1998,"Drama,Romance",60,"James Van Der Beek,Joshua Jackson,Kerr Smith",6.8,45411,TV-14,https://artworks.thetvdb.com/banners/v4/series/72584/backgrounds/62f94c69a9547.jpg,6
tt0118322,71812,series,You Wish,1997,"Comedy,Family,Fantasy",30,"John Ales,Nathan Lawrence,Jerry Van Dyke",7.0,183,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/71812/backgrounds/6482089430d94.jpg,1
tt0118480,72449,series,Stargate SG-1,1997,"Action,Adventure,Drama",44,"Richard Dean Anderson,Richard Dean Anderson,Richard Dean Anderson",8.4,103054,TV-PG,https://artworks.thetvdb.com/banners/v4/series/72449/backgrounds/62db70a349ddd.jpg,10
tt0118528,3144,movie,12 Angry Men,1997,"Crime,Drama",117,"Jack Lemmon,George C. Scott,Hume Cronyn",7.8,18467,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/3144/backgrounds/65dba3b065d63.jpg,MOVIE
tt0118654,161142,movie,Aunty No. 1,1998,"Action,Comedy,Drama",160,"Govinda,Harish,Rohit Kumar Sharma",4.4,768,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/161142/backgrounds//s8k4eISK1a016yC3dZjZGWQoF2.jpg,MOVIE
tt0118780,211516,movie,Broadway Damage,1997,"Comedy,Drama,Musical",111,"Michael Lucas,Hugh Panaro,Aaron Williams",6.6,707,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/211516/backgrounds//bpkzipcmi9sEFEsGU0uWghuuITm.jpg,MOVIE
tt0118909,105613,movie,The Curse of Inferno,1997,"Comedy,Crime,Drama",87,"Pauly Shore,Ned Beatty,Max Perlich",4.2,568,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/105613/backgrounds/671ec210aff8c.jpg,MOVIE
tt0118956,3678,movie,Deep Rising,1998,"Action,Adventure,Horror",106,"Treat Williams,Anthony Heald,Kevin J. O'Connor",6.1,41827,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/3678/backgrounds/66dc516022fa4.jpg,MOVIE
tt0119031,100457,movie,Dying to Belong,1997,Drama,120,"Gregory Alan Williams,Mark-Paul Gosselaar",5.5,979,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/100457/backgrounds/666d08b149b8f.jpg,MOVIE
tt0119508,138958,movie,Leather Jacket Love Story,1997,"Comedy,Drama,Romance",85,"Sean Tataryn,Christopher Bradley,Geoff Moody",6.3,518,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/138958/backgrounds/65a709d4104ef.jpg,MOVIE
tt0119738,10057,movie,My Best Friend's Wedding,1997,"Comedy,Drama,Romance",105,"Dermot Mulroney,Rupert Everett,Philip Bosco",6.3,158184,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/10057/backgrounds/6233964d7d88a.jpg,MOVIE
tt0119795,62299,movie,No Child of Mine,1997,"Crime,Drama",82,"Colin Salmon,Billy Geraghty,Geoffrey Church",7.3,717,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/62299/backgrounds/669f113ebeb20.jpg,MOVIE
tt0120082,1492,movie,Scream 2,1997,"Horror,Mystery",120,"David Arquette,Omar Epps,Roger Jackson",6.3,214550,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/1492/backgrounds/652daac02e6e2.jpg,MOVIE
tt0120461,4190,movie,Volcano,1997,"Action,Drama,Sci-Fi",104,"Tommy Lee Jones,Don Cheadle,Keith David",5.5,83333,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/4190/backgrounds/66a5a7cd79943.jpg,MOVIE
tt0120499,105812,movie,When Innocence Is Lost,1997,Drama,91,"Vince Corazza,Barry Flatman,Dave Nichols",6.0,480,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/105812/backgrounds/669b4e1dc446e.jpg,MOVIE
tt0120502,164245,movie,When Time Expires,1997,"Sci-Fi,Thriller",93,"Richard Grieco,Mark Hamill,Tim Thomerson",4.8,458,PG,https://artworks.thetvdb.com/banners/movies/164245/backgrounds//17O0za6xGRSBmT2xGIEFBc3QQrB.jpg,MOVIE
tt0120631,5594,movie,Ever After: A Cinderella Story,1998,"Drama,Romance",121,"Dougray Scott,Patrick Godfrey,Timothy West",7.1,82734,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/5594/backgrounds/600378480dd7b.jpg,MOVIE
tt0120654,6035,movie,Dirty Work,1998,Comedy,82,"Norm MacDonald,Jack Warden,Artie Lange",6.4,30737,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/6035/backgrounds/631ab23fd80f4.jpg,MOVIE
tt0120762,592,movie,Mulan,1998,"Adventure,Animation,Comedy",87,"Eddie Murphy,BD Wong,Miguel Ferrer",7.7,323396,PG,https://artworks.thetvdb.com/banners/v4/movie/592/backgrounds/64fb1ae142132.jpg,MOVIE
tt0120783,931,movie,The Parent Trap,1998,"Adventure,Comedy,Drama",128,"Dennis Quaid,Simon Kunz,Ronnie Stevens",6.7,159057,PG,https://artworks.thetvdb.com/banners/v4/movie/931/backgrounds/61c74f4f0c5df.jpg,MOVIE
tt0120855,978,movie,Tarzan,1999,"Adventure,Animation,Comedy",88,"Tony Goldwyn,Brian Blessed,Nigel Hawthorne",7.3,252496,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/978/backgrounds/64fb1b9434082.jpg,MOVIE
tt0120915,334,movie,Star Wars: Episode I - The Phantom Menace,1999,"Action,Adventure,Fantasy",136,"Ewan McGregor,Liam Neeson,Jake Lloyd",6.5,873549,PG,https://artworks.thetvdb.com/banners/movies/334/backgrounds/603aa98482ef6.jpg,MOVIE
tt0120982,267624,series,Little Shop,1991,"Animation,Comedy,Family",30,"David Huband,David Huband,Michael Rawl",4.2,149,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/267624/backgrounds/5f91f6e47bb4c.jpg,1
tt0121765,500,movie,Star Wars: Episode II - Attack of the Clones,2002,"Action,Adventure,Fantasy",142,"Hayden Christensen,Ewan McGregor,Christopher Lee",6.6,772659,PG,https://artworks.thetvdb.com/banners/movies/500/backgrounds/603aa9e6d5103.jpg,MOVIE
tt0121766,875,movie,Star Wars: Episode III - Revenge of the Sith,2005,"Action,Adventure,Fantasy",140,"Hayden Christensen,Ewan McGregor,Samuel L. Jackson",7.6,860850,PG-13,https://artworks.thetvdb.com/banners/movies/875/backgrounds/603aaa010c26d.jpg,MOVIE
tt0121955,75897,series,South Park,1997,"Animation,Comedy",22,"Trey Parker,Trey Parker,Trey Parker",8.7,412896,TV-MA,https://artworks.thetvdb.com/banners/v4/series/75897/backgrounds/6723dd24abe52.jpg,26
tt0122129,80669,series,Key the Metal Idol,1994,"Animation,Drama,Fantasy",34,"Hiroshi Yanaka,Toshiyuki Morikawa,Jûrôta Kosugi",6.9,367,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/80669/backgrounds/60dc9ede1b43d.jpg,1
tt0123298,39313,movie,Tiny Toons' Night Ghoulery,1995,"Adventure,Animation,Comedy",43,"Joe Alaskey,John Kassir,Don Messick",7.3,500,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/39313/backgrounds/64062502c6760.jpg,MOVIE
tt0123346,70422,series,Get Well Soon,1997,Comedy,30,"Matthew Cottle,Eddie Marsan,William Osborne",7.2,20,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/70422/backgrounds/5ebbef909f94d.jpg,1
tt0123948,9398,movie,Cure,1997,"Crime,Horror,Mystery",111,"Masato Hagiwara,Kôji Yakusho,Tsuyoshi Ujiki",7.5,26184,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/9398/backgrounds/65fc50509b2d0.jpg,MOVIE
tt0126707,46255,movie,Two Came Back,1997,"Adventure,Drama,Thriller",88,"Jonathan Brandis,David Gail,Jon Pennell",5.2,708,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/46255/backgrounds/66666dfe64983.jpg,MOVIE
tt0128317,180506,movie,Love in Another Town,1997,"Drama,Romance",88,"Adrian Pasdar,Terence Knox,Tobias Mehler",5.6,167,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/180506/backgrounds/66e33291f2dd7.jpg,MOVIE
tt0130018,2678,movie,I Still Know What You Did Last Summer,1998,"Horror,Mystery,Thriller",100,"Freddie Prinze Jr.,Mekhi Phifer,Muse Watson",4.8,80143,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/2678/backgrounds/617ec40ccda46.jpg,MOVIE
tt0130416,76041,series,"Mike Hammer, Private Eye",1997,"Crime,Drama,Mystery",60,"Stacy Keach,Shane Conrad,Kent Williams",7.1,751,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/76041/backgrounds/620ea315df340.jpg,2
tt0131179,72454,series,Detective Conan,1996,"Action,Animation,Comedy",25,"Hoang Khuyet,Hoang Khuyet,Akira Kamiya",8.5,15882,TV-14,https://artworks.thetvdb.com/banners/v4/series/72454/backgrounds/6605d7c4bf799.jpg,33
tt0131325,3171,movie,Bowfinger,1999,Comedy,97,"Steve Martin,Eddie Murphy,Eddie Murphy",6.5,75061,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/3171/backgrounds/631ab36f45aef.jpg,MOVIE
tt0134084,2187,movie,Scream 3,2000,"Horror,Mystery",116,"David Arquette,Liev Schreiber,Roger Jackson",5.7,167771,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/2187/backgrounds/652da9606ece4.jpg,MOVIE
tt0136780,198588,movie,When He Didn't Come Home,1998,Drama,96,"Rob Floyd,Dave Nichols,John Bourgeois",6.2,509,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/198588/backgrounds/6684e47e5446e.jpg,MOVIE
tt0137305,77727,series,Goodness Gracious Me,1998,Comedy,45,"Sanjeev Bhaskar,Kulvinder Ghir,Dave Lamb",8.3,1331,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/77727/backgrounds/619518cf52ed8.jpg,3
tt0138704,3399,movie,Pi,1998,"Drama,Horror,Mystery",84,"Sean Gullette,Mark Margolis,Ben Shenkman",7.3,187821,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/3399/backgrounds/65d8a4bd139b7.jpg,MOVIE
tt0138749,1241,movie,The Road to El Dorado,2000,"Adventure,Animation,Comedy",89,"Kevin Kline,Kenneth Branagh,Armand Assante",6.9,110332,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/1241/backgrounds/670d7104a76d8.jpg,MOVIE
tt0138956,75706,series,Beyond Belief: Fact or Fiction,1997,"Fantasy,Horror,Mystery",60,"David Andriole,David Andriole,David Andriole",7.9,5601,TV-PG,https://artworks.thetvdb.com/banners/v4/series/75706/backgrounds/66d7428f76d03.jpg,6
tt0140749,76413,series,Mighty Max,1993,"Action,Adventure,Animation",30,"Rob Paulsen,Rob Paulsen,Rob Paulsen",7.9,2075,TV-Y7,https://artworks.thetvdb.com/banners/series/76413/panels/62040775.jpg,2
tt0141109,3347,movie,Jack Frost,1998,"Comedy,Drama,Family",101,"Michael Keaton,Joseph Cross,Mark Addy",5.4,41385,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/3347/backgrounds/66acfb9c1f575.jpg,MOVIE
tt0141842,75299,series,The Sopranos,1999,"Crime,Drama",60,"James Gandolfini,Michael Imperioli,Steven Van Zandt",9.2,493468,TV-MA,https://artworks.thetvdb.com/banners/series/75299/backgrounds/5f83009177fdd.jpg,6
tt0143081,78367,series,Zoom,1997,"Comedy,Drama,Family",30,"Kenny Yates,Eric Rollins,Jared Nathan",7.3,1251,TV-Y,https://artworks.thetvdb.com/banners/v4/series/78367/backgrounds/6054fefba2d51.jpg,7
tt0144964,2495,movie,Highlander: Endgame,2000,"Action,Adventure,Fantasy",87,"Christopher Lambert,Adrian Paul,Bruce Payne",4.6,21503,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/2495/backgrounds/6440d80d2801d.jpg,MOVIE
tt0149460,73871,series,Futurama,1999,"Adventure,Animation,Comedy",22,"Billy West,Billy West,Billy West",8.5,265969,TV-14,https://artworks.thetvdb.com/banners/v4/series/73871/backgrounds/66324e588976b.jpg,12
tt0154061,77995,series,CatDog,1998,"Adventure,Animation,Comedy",23,"Jim Cummings,Jim Cummings,Jim Cummings",6.5,25544,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/77995/backgrounds/64a37f6d82a69.jpg,4
tt0157182,164428,movie,Went to Coney Island on a Mission from God... Be Back by Five,1998,Drama,94,"Jon Cryer,Rick Stear,Rafael Báez",5.8,400,R,https://artworks.thetvdb.com/banners/movies/164428/backgrounds//98qOC59BcFtbqTkwkGbaBQWaxH.jpg,MOVIE
tt0157503,8386,movie,Drop Dead Gorgeous,1999,"Comedy,Romance,Thriller",97,Sam McMurray,6.7,41866,PG-13,https://artworks.thetvdb.com/banners/movies/8386/backgrounds/600983f3669a0.jpg,MOVIE
tt0157996,134815,movie,Miracle at Midnight,1998,Drama,90,"Sam Waterston,Justin Whalin,Patrick Malahide",6.7,655,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/134815/backgrounds/5ea40b785bee0.jpg,MOVIE
tt0158406,79241,series,El-Hazard: The Wanderers,1995,"Adventure,Animation,Comedy",25,"Steve Blum,Randy McPherson,Eddie Frierson",6.6,175,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/79241/backgrounds/62113574.jpg,1
tt0158552,70626,series,Charmed,1998,"Drama,Fantasy,Mystery",42,"Brian Krause,Dorian Gregory,Dorian Gregory",7.2,93774,TV-14,https://artworks.thetvdb.com/banners/v4/series/70626/backgrounds/62f9497c237db.jpg,8
tt0160904,78890,series,MI-5,2002,"Action,Crime,Drama",60,"Peter Firth,Hugh Simon,Rupert Penry-Jones",8.3,18922,TV-MA,https://artworks.thetvdb.com/banners/v4/series/78890/backgrounds/63d2efb6c6a96.jpg,10
tt0162065,71035,series,Angel,1999,"Action,Adventure,Drama",44,"David Boreanaz,David Boreanaz,David Boreanaz",7.9,76929,TV-PG,https://artworks.thetvdb.com/banners/v4/series/71035/backgrounds/60c0d99b4d71f.jpg,5
tt0163651,352,movie,American Pie,1999,Comedy,95,"Jason Biggs,Chris Klein,Thomas Ian Nicholas",7.0,441641,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/352/backgrounds/6414926760e68.jpg,MOVIE
tt0163924,71815,series,All Saints,1998,Drama,60,"Martin Lynes,Martin Lynes,Martin Lynes",7.1,1684,TV-14,https://artworks.thetvdb.com/banners/series/71815/backgrounds/62063824.jpg,12
tt0163994,143088,movie,The Cater Street Hangman,1998,"Crime,Mystery",100,"Eoin McCarthy,Peter Egan,John Castle",6.9,371,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/143088/backgrounds/5fa68aa4b13a9.jpg,MOVIE
tt0165046,76696,series,Mega Man,1994,"Action,Adventure,Animation",22,"Ian James Corlett,Ian James Corlett,Ian James Corlett",6.5,1171,TV-Y7,https://artworks.thetvdb.com/banners/series/76696/backgrounds/5fbe6dec06379.jpg,2
tt0165581,73641,series,The King of Queens,1998,Comedy,22,"Kevin James,Kevin James,Jerry Stiller",7.4,89867,TV-PG,https://artworks.thetvdb.com/banners/v4/series/73641/backgrounds/62f948b8c8639.jpg,9
tt0165598,73787,series,That '70s Show,1998,"Comedy,Drama,Romance",22,"Topher Grace,Danny Masterson,Wilmer Valderrama",8.1,192020,TV-14,https://artworks.thetvdb.com/banners/v4/series/73787/backgrounds/63fe823c5f6c1.jpg,8
tt0165929,3830,movie,Romeo Must Die,2000,"Action,Crime,Thriller",115,"Jet Li,Isaiah Washington,Russell Wong",6.1,74405,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/3830/backgrounds/64dd6a203c855.jpg,MOVIE
tt0165982,1604,movie,Sinbad: Legend of the Seven Seas,2003,"Adventure,Animation,Comedy",86,"Brad Pitt,Joseph Fiennes,Dennis Haysbert",6.7,60564,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/1604/backgrounds/6418d3b8b25d1.jpg,MOVIE
tt0166813,1068,movie,Spirit: Stallion of the Cimarron,2002,"Adventure,Animation,Drama",83,"Matt Damon,James Cromwell,Daniel Studi",7.2,87529,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/1068/backgrounds/6436a40cf278c.jpg,MOVIE
tt0167667,78235,series,The Mrs Bradley Mysteries,1998,"Mystery,Thriller",90,"Neil Dudgeon,Peter Davison,John Alderton",7.6,1566,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/78235/backgrounds/60baa1aac97b6.jpg,1
tt0168337,74613,series,The Hughleys,1998,Comedy,30,"D.L. Hughley,Eric Allan Kramer,John Henton",6.1,940,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/74613/backgrounds/66271f0e2f039.jpg,4
tt0168366,76703,series,Pokémon,1997,"Action,Adventure,Animation",24,"Eric Stuart,Eric Stuart,Eric Stuart",7.6,49290,TV-PG,https://artworks.thetvdb.com/banners/v4/series/76703/backgrounds/6692e07b4de60.jpg,27
tt0172052,71811,series,Sabrina: The Animated Series,1999,"Animation,Comedy,Drama",30,"Nick Bakay,Nick Bakay,Bill Switzer",5.9,3895,TV-Y7,https://artworks.thetvdb.com/banners/series/71811/backgrounds/5ed62d4687be6.jpg,1
tt0175058,76200,series,The Powerpuff Girls,1998,"Action,Adventure,Animation",30,"Tom Kenny,Tom Kenny,Tom Kenny",7.3,49053,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/76200/backgrounds/63d5e391cda58.jpg,6
tt0175114,204725,movie,Retiring Tatiana,2000,Comedy,108,"Tony Winters,Richard Whiten,Mark Christopher Lawrence",7.2,31,PG,https://artworks.thetvdb.com/banners/movies/204725/backgrounds//zublJDnxpi3OpWJIRnYfg238dYO.jpg,MOVIE
tt0175142,436,movie,Scary Movie,2000,Comedy,88,"Jon Abrahams,Marlon Wayans,Dave Sheridan",6.3,293248,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/436/backgrounds/652d7a96f326a.jpg,MOVIE
tt0177215,104193,movie,Seven Girlfriends,1999,"Comedy,Romance",99,"Tim Daly,Neal Lerner,Arye Gross",5.7,1544,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/104193/backgrounds/615917843c137.jpg,MOVIE
tt0179116,5175,movie,But I'm a Cheerleader,1999,"Comedy,Drama,Romance",85,"Brandt Wille,Bud Cort,RuPaul",6.8,43972,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/5175/backgrounds/672f9dbd2e9c7.jpg,MOVIE
tt0179618,73707,series,The Twisted Tales of Felix the Cat,1995,"Adventure,Animation,Comedy",25,"Kevin Schon,Kevin Schon,Kevin Schon",7.4,523,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/73707/backgrounds/60dfb2602d089.jpg,2
tt0181266,73380,series,What a Cartoon!,1995,"Action,Adventure,Animation",30,"Jeff Bennett,Jeff Bennett,Jeff Bennett",8.4,883,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/73380/backgrounds/6496421aa864c.jpg,3
tt0181365,102736,movie,The Secret Path,1999,"Biography,Drama",120,"Ron White,Ossie Davis,William Greenblatt",7.6,949,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/102736/backgrounds/669b56171c360.jpg,MOVIE
tt0182576,75978,series,Family Guy,1999,"Animation,Comedy",22,"Seth MacFarlane,Seth MacFarlane,Seth MacFarlane",8.1,369727,TV-MA,https://artworks.thetvdb.com/banners/v4/series/75978/backgrounds/617ef10bf3956.jpg,23
tt0182629,70863,series,Rurouni Kenshin,1996,"Action,Adventure,Animation",24,"Richard Cansino,Richard Cansino,Fuminori Morisada",8.5,20887,TV-14,https://artworks.thetvdb.com/banners/series/70863/backgrounds/5f583092ed415.jpg,3
tt0182656,77977,series,"Zoe, Duncan, Jack & Jane",1999,Comedy,30,"Michael Rosenbaum,David Moscow,Hamilton von Watts",6.7,440,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/77977/backgrounds/64d60de1ab795.jpg,2
tt0184109,157001,series,Dragon Quest: Dai's Great Adventure,1991,"Action,Adventure,Animation",30,"Unshô Ishizuka,Hideyuki Tanaka,Hideyuki Tanaka",7.8,957,TV-14,https://artworks.thetvdb.com/banners/v4/series/157001/backgrounds/66484fa37bed3.jpg,1
tt0184135,72492,series,The League of Gentlemen,1999,"Comedy,Horror",60,"Mark Gatiss,Mark Gatiss,Mark Gatiss",8.4,12484,TV-MA,https://artworks.thetvdb.com/banners/v4/series/72492/backgrounds/62dad70e0272c.jpg,3
tt0185102,75625,series,Queer as Folk,1999,"Comedy,Drama",48,"Aidan Gillen,Craig Kelly,Charlie Hunnam",8.2,7725,TV-MA,https://artworks.thetvdb.com/banners/v4/series/75625/backgrounds/66a597c8090d7.jpg,2
